ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;MATÉRIA PRIMA;PROCESSADO
2017;MAR;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;1767
2017;MAI;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;28469
2017;ABR;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;5348
2017;SET;MINAS GERAIS;REGAP;OUTRAS CARGAS;11483
2017;AGO;MINAS GERAIS;REGAP;OUTRAS CARGAS;10120
2017;OUT;MINAS GERAIS;REGAP;OUTRAS CARGAS;12394
2017;DEZ;MINAS GERAIS;REGAP;OUTRAS CARGAS;14936
2017;NOV;MINAS GERAIS;REGAP;OUTRAS CARGAS;19709
2017;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;72774
2017;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;40132
2017;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;69098
2017;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;61227
2017;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;70107
2017;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;135770
2017;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;134331
2017;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;120366
2017;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;98244
2017;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;141284
2017;JUN;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;22092
2017;MAI;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;17522
2017;JUL;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;65
2017;SET;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;14477
2017;AGO;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;51868
2017;JAN;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;22526
2017;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;116212
2017;FEV;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;26095
2017;ABR;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;6263
2017;MAR;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;23939
2017;SET;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;MAR;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;FEV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;ABR;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;JUN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;MAI;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;OUT;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;105036
2017;SET;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;45970
2017;NOV;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;53205
2017;JAN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;DEZ;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;135090
2017;JAN;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2017;DEZ;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;FEV;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2017;ABR;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2017;MAR;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2017;AGO;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;JUL;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;SET;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;NOV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;OUT;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;0
2017;JUL;PARANÁ;REPAR;PETRÓLEO IMPORTADO;35851
2017;JUN;PARANÁ;REPAR;PETRÓLEO IMPORTADO;0
2017;AGO;PARANÁ;REPAR;PETRÓLEO IMPORTADO;13506
2017;OUT;PARANÁ;REPAR;PETRÓLEO IMPORTADO;99965
2017;SET;PARANÁ;REPAR;PETRÓLEO IMPORTADO;45419
2017;FEV;PARANÁ;REPAR;PETRÓLEO IMPORTADO;6417
2017;JAN;PARANÁ;REPAR;PETRÓLEO IMPORTADO;33641
2017;MAR;PARANÁ;REPAR;PETRÓLEO IMPORTADO;1891
2017;MAI;PARANÁ;REPAR;PETRÓLEO IMPORTADO;0
2017;ABR;PARANÁ;REPAR;PETRÓLEO IMPORTADO;0
2017;MAI;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;115151
2017;ABR;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;70029
2017;JUN;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;85848
2017;AGO;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;58376
2017;JUL;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;83861
2017;DEZ;PARANÁ;REPAR;PETRÓLEO IMPORTADO;12452
2017;NOV;PARANÁ;REPAR;PETRÓLEO IMPORTADO;33568
2017;JAN;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;2173
2017;MAR;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;28330
2017;FEV;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;251
2017;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;73763
2017;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;69935
2017;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;61945
2017;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;75824
2017;SET;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;70919
2017;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;60417
2017;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;69105
2017;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;73064
2017;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;71891
2017;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;68675
2017;MAI;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;ABR;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;JUN;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;AGO;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;JUL;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;73132
2017;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;72760
2017;JAN;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;MAR;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;FEV;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2017;NOV;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;5218
2017;OUT;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;5639
2017;DEZ;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;1937
2017;FEV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;JAN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;JUN;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;9662
2017;MAI;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2017;JUL;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;10215
2017;SET;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;10359
2017;AGO;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;1787
2017;SET;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;AGO;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;OUT;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;DEZ;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;NOV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;ABR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;MAR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;MAI;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;JUL;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;JUN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2017;JUN;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;4093
2017;JUL;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;JUN;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;AGO;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;OUT;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;SET;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;FEV;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;22140
2017;JAN;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;24512
2017;MAR;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;16602
2017;MAI;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;7901
2017;ABR;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2017;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;322
2017;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;367
2017;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;261
2017;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;529
2017;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;303
2017;DEZ;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;NOV;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;23721
2017;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;371
2017;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;486
2017;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;360
2017;NOV;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;OUT;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;DEZ;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;FEV;PERNAMBUCO;RNEST;OUTRAS CARGAS;26708
2017;JAN;PERNAMBUCO;RNEST;OUTRAS CARGAS;36695
2017;JUN;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;MAI;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;JUL;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;SET;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;AGO;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;SET;PERNAMBUCO;RNEST;OUTRAS CARGAS;49008
2017;AGO;PERNAMBUCO;RNEST;OUTRAS CARGAS;83159
2017;OUT;PERNAMBUCO;RNEST;OUTRAS CARGAS;71731
2017;DEZ;PERNAMBUCO;RNEST;OUTRAS CARGAS;67658
2017;NOV;PERNAMBUCO;RNEST;OUTRAS CARGAS;114575
2017;ABR;PERNAMBUCO;RNEST;OUTRAS CARGAS;41015
2017;MAR;PERNAMBUCO;RNEST;OUTRAS CARGAS;17774
2017;MAI;PERNAMBUCO;RNEST;OUTRAS CARGAS;26107
2017;JUL;PERNAMBUCO;RNEST;OUTRAS CARGAS;50095
2017;JUN;PERNAMBUCO;RNEST;OUTRAS CARGAS;33848
2017;NOV;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;OUT;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;DEZ;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;FEV;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;JAN;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;JUN;BAHIA;DAX OIL;OUTRAS CARGAS;585
2017;MAI;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;JUL;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;SET;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;AGO;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;SET;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;AGO;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;OUT;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;DEZ;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;NOV;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;ABR;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;MAR;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;MAI;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;JUL;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;JUN;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2017;MAR;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;FEV;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;ABR;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;JUN;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;MAI;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;476
2017;SET;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;500
2017;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;289
2017;JAN;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;391
2017;JAN;BAHIA;DAX OIL;OUTRAS CARGAS;230
2017;DEZ;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;FEV;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;ABR;BAHIA;DAX OIL;OUTRAS CARGAS;15
2017;MAR;BAHIA;DAX OIL;OUTRAS CARGAS;0
2017;AGO;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;JUL;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;SET;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;NOV;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;OUT;SÃO PAULO;UNIVEN;OUTRAS CARGAS;0
2017;ABR;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;SET;SÃO PAULO;REPLAN;OUTRAS CARGAS;86763
2017;AGO;SÃO PAULO;REPLAN;OUTRAS CARGAS;19814
2017;OUT;SÃO PAULO;REPLAN;OUTRAS CARGAS;66093
2017;DEZ;SÃO PAULO;REPLAN;OUTRAS CARGAS;40031
2017;NOV;SÃO PAULO;REPLAN;OUTRAS CARGAS;49213
2017;ABR;SÃO PAULO;REPLAN;OUTRAS CARGAS;99628
2017;MAR;SÃO PAULO;REPLAN;OUTRAS CARGAS;74011
2017;MAI;SÃO PAULO;REPLAN;OUTRAS CARGAS;41168
2017;JUL;SÃO PAULO;REPLAN;OUTRAS CARGAS;16156
2017;JUN;SÃO PAULO;REPLAN;OUTRAS CARGAS;45994
2017;JUL;AMAZONAS;REMAN;OUTRAS CARGAS;0
2017;JUN;AMAZONAS;REMAN;OUTRAS CARGAS;457
2017;SET;AMAZONAS;REMAN;OUTRAS CARGAS;231
2017;NOV;AMAZONAS;REMAN;OUTRAS CARGAS;169
2017;OUT;AMAZONAS;REMAN;OUTRAS CARGAS;0
2017;FEV;AMAZONAS;REMAN;OUTRAS CARGAS;0
2017;JAN;AMAZONAS;REMAN;OUTRAS CARGAS;998
2017;MAR;AMAZONAS;REMAN;OUTRAS CARGAS;0
2017;MAI;AMAZONAS;REMAN;OUTRAS CARGAS;442
2017;ABR;AMAZONAS;REMAN;OUTRAS CARGAS;106
2017;JAN;CEARÁ;LUBNOR;OUTRAS CARGAS;591
2017;DEZ;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;3446
2017;FEV;CEARÁ;LUBNOR;OUTRAS CARGAS;1005
2017;ABR;CEARÁ;LUBNOR;OUTRAS CARGAS;0
2017;MAR;CEARÁ;LUBNOR;OUTRAS CARGAS;925
2017;AGO;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;13099
2017;JUL;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;2269
2017;SET;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;20453
2017;NOV;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;12502
2017;OUT;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;6564
2017;NOV;CEARÁ;LUBNOR;OUTRAS CARGAS;789
2017;OUT;CEARÁ;LUBNOR;OUTRAS CARGAS;786
2017;DEZ;CEARÁ;LUBNOR;OUTRAS CARGAS;3115
2017;FEV;SÃO PAULO;REPLAN;OUTRAS CARGAS;56610
2017;JAN;SÃO PAULO;REPLAN;OUTRAS CARGAS;39797
2017;JUN;CEARÁ;LUBNOR;OUTRAS CARGAS;3740
2017;MAI;CEARÁ;LUBNOR;OUTRAS CARGAS;1201
2017;JUL;CEARÁ;LUBNOR;OUTRAS CARGAS;2888
2017;SET;CEARÁ;LUBNOR;OUTRAS CARGAS;1137
2017;AGO;CEARÁ;LUBNOR;OUTRAS CARGAS;1047
2017;FEV;SÃO PAULO;REVAP;OUTRAS CARGAS;51607
2017;JAN;SÃO PAULO;REVAP;OUTRAS CARGAS;50014
2017;MAR;SÃO PAULO;REVAP;OUTRAS CARGAS;58232
2017;MAI;SÃO PAULO;REVAP;OUTRAS CARGAS;29876
2017;ABR;SÃO PAULO;REVAP;OUTRAS CARGAS;45807
2017;SET;PARANÁ;REPAR;OUTRAS CARGAS;2122
2017;AGO;PARANÁ;REPAR;OUTRAS CARGAS;1125
2017;OUT;PARANÁ;REPAR;OUTRAS CARGAS;236
2017;DEZ;PARANÁ;REPAR;OUTRAS CARGAS;3184
2017;NOV;PARANÁ;REPAR;OUTRAS CARGAS;0
2017;DEZ;SÃO PAULO;REVAP;OUTRAS CARGAS;52537
2017;NOV;SÃO PAULO;REVAP;OUTRAS CARGAS;51393
2017;JAN;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;MAR;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;FEV;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2017;JUL;SÃO PAULO;REVAP;OUTRAS CARGAS;29450
2017;JUN;SÃO PAULO;REVAP;OUTRAS CARGAS;44563
2017;AGO;SÃO PAULO;REVAP;OUTRAS CARGAS;25435
2017;OUT;SÃO PAULO;REVAP;OUTRAS CARGAS;26748
2017;SET;SÃO PAULO;REVAP;OUTRAS CARGAS;31275
2017;JUN;SÃO PAULO;RECAP;OUTRAS CARGAS;544
2017;MAI;SÃO PAULO;RECAP;OUTRAS CARGAS;1501
2017;JUL;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2017;SET;SÃO PAULO;RECAP;OUTRAS CARGAS;553
2017;AGO;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2017;JAN;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2017;DEZ;AMAZONAS;REMAN;OUTRAS CARGAS;174
2017;FEV;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2017;ABR;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2017;MAR;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2017;ABR;PARANÁ;REPAR;OUTRAS CARGAS;0
2017;MAR;PARANÁ;REPAR;OUTRAS CARGAS;14268
2017;MAI;PARANÁ;REPAR;OUTRAS CARGAS;5551
2017;JUL;PARANÁ;REPAR;OUTRAS CARGAS;0
2017;JUN;PARANÁ;REPAR;OUTRAS CARGAS;783
2017;NOV;SÃO PAULO;RECAP;OUTRAS CARGAS;269
2017;OUT;SÃO PAULO;RECAP;OUTRAS CARGAS;185
